tournament,stage,match_type,match_name,map,round_number,loadout_value,remaining_credits,type,outcome,team_id
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,Split,9,25.9k,15.4k,Full buy: 20k+,Win,8185
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Pearl,23,22.1k,0.9k,Full buy: 20k+,Loss,5448
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Haven,18,23.4k,19.3k,Full buy: 20k+,Win,6199
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Icebox,3,22.4k,1.9k,Full buy: 20k+,Win,17
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,Lotus,24,23.9k,7.4k,Full buy: 20k+,Win,8185
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Bilibili Gaming vs Team Liquid,Haven,6,,8.6k,Full buy: 20k+,Loss,12010
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Sentinels vs Wolves Esports,Split,24,,2.0k,Full buy: 20k+,Win,2
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Heretics vs Wolves Esports,Lotus,22,,4.4k,Full buy: 20k+,Win,13790
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,Split,15,,13.5k,Semi-buy: 10-20k,Win,12010
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,G2 Esports vs Paper Rex,Split,17,,8.4k,Semi-eco: 5-10k,Loss,11058
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sunset,15,,10.0k,Full buy: 20k+,Loss,624
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Haven,22,,10.8k,Semi-buy: 10-20k,Loss,11058
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Sunset,16,,23.7k,Full buy: 20k+,Loss,2
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Split,11,,13.2k,Full buy: 20k+,Loss,13790
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Lotus,17,,8.8k,Semi-eco: 5-10k,Loss,2593
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,Icebox,4,21.9k,8.0k,Full buy: 20k+,Loss,8304
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Pearl,12,24.7k,8.9k,Full buy: 20k+,Win,624
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Icebox,10,8.9k,8.4k,Semi-eco: 5-10k,Loss,878
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Lotus,3,23.2k,1.1k,Full buy: 20k+,Win,188
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Haven,13,4.3k,0.1k,Eco: 0-5k,Loss,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Haven,24,23.9k,9.1k,Full buy: 20k+,Loss,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,100 Thieves vs Evil Geniuses,Haven,18,21.5k,9.7k,Full buy: 20k+,Loss,5248
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,Evil Geniuses vs Sentinels,Pearl,1,3.1k,0.4k,Eco: 0-5k,Win,2
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,100 Thieves vs LOUD,Split,8,21.6k,1.8k,Full buy: 20k+,Win,6961
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,FURIA vs LEVIATÁN,Pearl,1,4.0k,0.1k,Eco: 0-5k,Loss,2406
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,Cloud9 vs MIBR,Haven,1,3.9k,0.1k,Eco: 0-5k,Loss,7386
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,FURIA vs Cloud9,Pearl,8,8.9k,7.4k,Semi-eco: 5-10k,Loss,2406
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,KRÜ Esports vs Evil Geniuses,Lotus,5,24.2k,16.3k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Group Stage,Week 5,Sentinels vs 2Game Esports,Haven,5,11.4k,6.4k,Semi-buy: 10-20k,Loss,15072
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Round 1,Sentinels vs Cloud9,Pearl,11,8.8k,8.1k,Semi-eco: 5-10k,Loss,188
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,Cloud9 vs Evil Geniuses,Icebox,27,23.6k,1.3k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Semifinals,KRÜ Esports vs MIBR,Lotus,16,21.5k,6.3k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Semifinals,G2 Esports vs Sentinels,Icebox,20,11.2k,7.1k,Semi-buy: 10-20k,Loss,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 2,G2 Esports vs 100 Thieves,Haven,7,19.7k,3.3k,Semi-buy: 10-20k,Loss,120
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 2,G2 Esports vs 100 Thieves,Pearl,16,9.3k,8.2k,Semi-eco: 5-10k,Loss,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Final,MIBR vs Sentinels,Lotus,15,21.4k,1.4k,Full buy: 20k+,Win,2
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Final,MIBR vs Sentinels,Split,17,20.5k,3.1k,Full buy: 20k+,Win,2
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Final,MIBR vs G2 Esports,Ascent,6,24.0k,11.6k,Full buy: 20k+,Win,7386
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (0-1),T1 vs Trace Esports,Haven,11,22.0k,12.2k,Full buy: 20k+,Win,12685
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Karmine Corp vs Natus Vincere,Abyss,13,3.8k,0.3k,Eco: 0-5k,Win,4915
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Vitality vs Karmine Corp,Bind,1,4.3k,0.1k,Eco: 0-5k,Loss,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Abyss,8,25.3k,15.4k,Full buy: 20k+,Loss,12694
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,16,21.7k,1.7k,Full buy: 20k+,Win,4915
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,11,23.0k,11.1k,Full buy: 20k+,Win,4915
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Team Liquid vs Apeks,Abyss,20,21.8k,4.0k,Full buy: 20k+,Win,11479
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Team Liquid vs Apeks,Pearl,24,21.5k,9.0k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Gentle Mates vs KOI,Lotus,15,3.0k,9.9k,Eco: 0-5k,Loss,12694
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Gentle Mates vs KOI,Pearl,4,22.8k,8.9k,Full buy: 20k+,Loss,7035
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 2,Gentle Mates vs FNATIC,Fracture,13,3.8k,0.2k,Eco: 0-5k,Win,2593
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 3,BBL Esports vs Team Liquid,Split,16,24.7k,16.8k,Full buy: 20k+,Win,397
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 4,FUT Esports vs Team Liquid,Bind,12,23.6k,15.8k,Full buy: 20k+,Loss,1184
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Final,Team Heretics vs Team Liquid,Abyss,2,15.2k,3.9k,Semi-buy: 10-20k,Loss,1001
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Final,Team Heretics vs Team Liquid,Fracture,3,21.2k,0.8k,Full buy: 20k+,Win,1001
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Split,2,1.9k,8.8k,Eco: 0-5k,Loss,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Split,18,23.9k,9.5k,Full buy: 20k+,Loss,2059
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Round 1,BOOM Esports vs T1,Pearl,2,14.6k,0.7k,Semi-buy: 10-20k,Win,466
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Round 1,BOOM Esports vs T1,Bind,3,16.1k,14.3k,Semi-buy: 10-20k,Win,466
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Paper Rex vs T1,Fracture,17,24.4k,5.3k,Full buy: 20k+,Win,624
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,TALON vs Global Esports,Abyss,19,22.0k,2.1k,Full buy: 20k+,Loss,918
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Gen.G vs Rex Regum Qeon,Lotus,6,19.8k,5.5k,Semi-buy: 10-20k,Loss,17
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Nongshim RedForce vs BOOM Esports,Pearl,11,20.8k,1.9k,Full buy: 20k+,Win,466
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Nongshim RedForce vs BOOM Esports,Bind,6,22.7k,12.2k,Full buy: 20k+,Win,11060
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Paper Rex vs ZETA DIVISION,Fracture,10,20.8k,1.6k,Full buy: 20k+,Loss,5448
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Split,24,22.6k,3.4k,Full buy: 20k+,Loss,918
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,17,23.1k,7.5k,Full buy: 20k+,Loss,17
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,19,24.0k,19.8k,Full buy: 20k+,Loss,8185
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,21,24.2k,20.0k,Full buy: 20k+,Loss,878
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Abyss,17,18.5k,2.9k,Semi-buy: 10-20k,Loss,278
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Bind,14,11.9k,0.6k,Semi-buy: 10-20k,Win,11060
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Bind,16,20.7k,3.2k,Full buy: 20k+,Loss,8304
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Split,7,11.0k,10.2k,Semi-buy: 10-20k,Loss,17
Champions Tour 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Bind,23,24.0k,2.9k,Full buy: 20k+,Loss,8185
Champions Tour 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Bind,7,10.8k,6.0k,Semi-buy: 10-20k,Loss,120
Champions Tour 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Bind,14,16.7k,2.1k,Semi-buy: 10-20k,Win,2
Champions Tour 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,Haven,3,20.7k,1.9k,Full buy: 20k+,Win,2406
Champions Tour 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Bind,11,24.3k,32.0k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Split,8,22.0k,2.4k,Full buy: 20k+,Win,2359
Champions Tour 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Lotus,10,22.4k,9.6k,Full buy: 20k+,Win,2
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Icebox,8,21.6k,19.6k,Full buy: 20k+,Win,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Fracture,10,19.0k,5.0k,Semi-buy: 10-20k,Win,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,FNATIC vs Natus Vincere,Split,5,14.7k,7.8k,Semi-buy: 10-20k,Win,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Icebox,11,20.2k,0.7k,Full buy: 20k+,Win,474
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Fracture,17,22.0k,8.7k,Full buy: 20k+,Win,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Haven,2,15.9k,1.2k,Semi-buy: 10-20k,Win,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Haven,20,22.7k,2.9k,Full buy: 20k+,Win,4915
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Icebox,14,3.8k,8.7k,Eco: 0-5k,Loss,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Lotus,5,8.3k,10.4k,Semi-eco: 5-10k,Loss,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Split,6,25.8k,25.3k,Full buy: 20k+,Loss,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,KOI vs Karmine Corp,Icebox,25,24.2k,1.0k,Full buy: 20k+,Win,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,KOI vs BBL Esports,Pearl,14,15.2k,1.0k,Semi-buy: 10-20k,Win,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Natus Vincere vs GIANTX,Pearl,19,23.8k,5.3k,Full buy: 20k+,Win,4915
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Team Vitality vs Team Heretics,Haven,12,23.5k,4.9k,Full buy: 20k+,Win,1001
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Team Vitality vs Team Heretics,Icebox,17,19.8k,1.9k,Semi-buy: 10-20k,Loss,2059
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,27,23.9k,1.0k,Full buy: 20k+,Win,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Haven,19,9.0k,9.3k,Semi-eco: 5-10k,Loss,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Haven,23,24.5k,10.6k,Full buy: 20k+,Loss,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Ascent,17,18.4k,4.5k,Semi-buy: 10-20k,Loss,2059
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Team Liquid vs KOI,Lotus,12,23.7k,6.8k,Full buy: 20k+,Win,7035
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Natus Vincere vs Team Heretics,Haven,3,17.2k,13.2k,Semi-buy: 10-20k,Win,1001
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,Ascent,32,24.0k,1.2k,Full buy: 20k+,Win,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,Ascent,39,23.6k,1.2k,Full buy: 20k+,Win,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs KOI,Icebox,2,17.5k,0.6k,Semi-buy: 10-20k,Win,7035
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,Team Liquid vs Karmine Corp,Icebox,9,23.3k,15.6k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 2,Team Liquid vs Natus Vincere,Ascent,4,21.6k,1.5k,Full buy: 20k+,Win,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,20.5k,1.4k,Full buy: 20k+,Loss,1001
Champions Tour 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,12,25.4k,17.0k,Full buy: 20k+,Win,2593
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,Gen.G vs BOOM Esports,Haven,1,3.6k,0.4k,Eco: 0-5k,Loss,17
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,Gen.G vs Paper Rex,Fracture,5,22.4k,10.3k,Full buy: 20k+,Loss,624
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,Gen.G vs Paper Rex,Haven,15,20.7k,0.6k,Full buy: 20k+,Win,17
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,DRX vs DetonatioN FocusMe,Ascent,13,3.8k,0.1k,Eco: 0-5k,Win,8185
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,TALON vs Rex Regum Qeon,Ascent,1,4.2k,0.2k,Eco: 0-5k,Win,878
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Pearl,20,21.6k,5.2k,Full buy: 20k+,Loss,466
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,T1 vs Rex Regum Qeon,Lotus,5,19.1k,2.3k,Semi-buy: 10-20k,Win,878
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Pearl,17,17.4k,6.2k,Semi-buy: 10-20k,Win,278
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Lotus,3,21.2k,12.2k,Full buy: 20k+,Win,11060
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,Fracture,16,22.7k,16.2k,Full buy: 20k+,Loss,466
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Team Heretics vs Paper Rex,Pearl,10,,30.2k,Full buy: 20k+,Win,624
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Team Heretics vs Paper Rex,Icebox,4,,4.4k,Semi-buy: 10-20k,Win,624
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Liquid vs MIBR,Icebox,4,,1.5k,Full buy: 20k+,Loss,474
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,G2 Esports vs Paper Rex,Lotus,19,,6.9k,Full buy: 20k+,Loss,624
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Ascent,23,,0.6k,Semi-buy: 10-20k,Win,878
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,Split,21,,7.8k,Semi-eco: 5-10k,Loss,17
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Split,19,,7.9k,Semi-eco: 5-10k,Loss,17
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Split,10,,10.3k,Full buy: 20k+,Loss,2
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sunset,14,,2.8k,Semi-buy: 10-20k,Win,624
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Ascent,3,,0.6k,Full buy: 20k+,Loss,624
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Ascent,21,,6.9k,Full buy: 20k+,Loss,13790
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Ascent,17,,15.3k,Full buy: 20k+,Win,2593
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,12,,5.7k,Full buy: 20k+,Loss,624
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,29,,0.9k,Full buy: 20k+,Loss,624
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,Lotus,4,19.5k,0.9k,Semi-buy: 10-20k,Loss,14
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Split,25,24.3k,1.0k,Full buy: 20k+,Loss,624
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Lotus,14,2.3k,8.0k,Eco: 0-5k,Loss,188
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,Cloud9 vs NRG,Pearl,10,22.0k,24.1k,Full buy: 20k+,Loss,188
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,Haven,11,20.8k,1.5k,Full buy: 20k+,Loss,6961
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,Lotus,23,23.3k,19.7k,Full buy: 20k+,Win,11058
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,Ascent,5,10.1k,7.6k,Semi-buy: 10-20k,Win,11058
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,Split,4,22.3k,6.0k,Full buy: 20k+,Loss,2359
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,MIBR vs LEVIATÁN,Icebox,17,21.6k,2.4k,Full buy: 20k+,Loss,2359
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,2Game Esports vs Evil Geniuses,Lotus,5,24.9k,22.4k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,Sentinels vs 100 Thieves,Haven,1,4.2k,0.2k,Eco: 0-5k,Loss,2
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,Sentinels vs KRÜ Esports,Lotus,4,22.8k,7.8k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,LOUD vs 2Game Esports,Lotus,20,23.1k,14.1k,Full buy: 20k+,Win,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,2Game Esports vs KRÜ Esports,Pearl,3,22.0k,0.8k,Full buy: 20k+,Loss,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,Cloud9 vs MIBR,Lotus,1,3.5k,0.3k,Eco: 0-5k,Win,7386
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,G2 Esports vs LEVIATÁN,Fracture,18,24.1k,7.6k,Full buy: 20k+,Win,2359
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,FURIA vs Cloud9,Lotus,4,21.4k,4.1k,Full buy: 20k+,Win,188
Champions Tour 2025: Americas Stage 1,Group Stage,Week 5,Evil Geniuses vs LOUD,Pearl,4,21.5k,4.8k,Full buy: 20k+,Win,6961
Champions Tour 2025: Americas Stage 1,Group Stage,Week 5,Evil Geniuses vs LOUD,Split,20,18.3k,1.0k,Semi-buy: 10-20k,Win,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Round 1,Sentinels vs Cloud9,Pearl,22,17.6k,0.2k,Semi-buy: 10-20k,Loss,188
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves vs NRG,Fracture,3,21.7k,1.3k,Full buy: 20k+,Win,
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves vs NRG,Haven,1,3.7k,0.2k,Eco: 0-5k,Win,
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves vs NRG,Haven,18,18.1k,1.9k,Semi-buy: 10-20k,Win,
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves vs NRG,Haven,22,12.3k,5.9k,Semi-buy: 10-20k,Win,120
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,Cloud9 vs Evil Geniuses,Icebox,25,23.8k,1.3k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Semifinals,G2 Esports vs Sentinels,Icebox,18,7.3k,8.2k,Semi-eco: 5-10k,Loss,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 2,KRÜ Esports vs Evil Geniuses,Icebox,14,2.4k,8.3k,Eco: 0-5k,Loss,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 3,G2 Esports vs Evil Geniuses,Lotus,20,23.4k,1.9k,Full buy: 20k+,Loss,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 3,G2 Esports vs Evil Geniuses,Split,19,24.6k,7.2k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 3,G2 Esports vs Evil Geniuses,Pearl,5,4.8k,11.8k,Eco: 0-5k,Loss,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Final,MIBR vs G2 Esports,Lotus,4,22.3k,7.0k,Full buy: 20k+,Loss,7386
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Final,MIBR vs G2 Esports,Ascent,4,20.8k,15.9k,Full buy: 20k+,Loss,7386
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,DRX vs Sentinels,Haven,19,23.6k,17.3k,Full buy: 20k+,Loss,2
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,Team Vitality vs T1,Fracture,1,3.6k,0.3k,Eco: 0-5k,Win,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),DRX vs Team Vitality,Bind,8,23.0k,12.2k,Full buy: 20k+,Win,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),DRX vs Team Vitality,Abyss,17,9.3k,9.3k,Semi-eco: 5-10k,Loss,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),DRX vs Team Vitality,Split,6,21.4k,4.4k,Full buy: 20k+,Loss,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),EDward Gaming vs G2 Esports,Bind,6,22.7k,9.9k,Full buy: 20k+,Loss,1120
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 3,G2 Esports vs Team Liquid,Lotus,19,17.4k,2.1k,Semi-buy: 10-20k,Loss,474
Champions Tour 2025: Masters Bangkok,Playoffs,Upper Semifinals,EDward Gaming vs T1,Pearl,13,3.5k,0.4k,Eco: 0-5k,Win,14
Champions Tour 2025: Masters Bangkok,Playoffs,Upper Final,EDward Gaming vs G2 Esports,Lotus,15,19.9k,14.2k,Semi-buy: 10-20k,Loss,11058
Champions Tour 2025: Masters Bangkok,Playoffs,Grand Final,G2 Esports vs T1,Split,12,21.8k,1.9k,Full buy: 20k+,Win,11058
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Vitality vs Karmine Corp,Haven,9,22.4k,7.1k,Full buy: 20k+,Win,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,6,22.9k,23.6k,Full buy: 20k+,Loss,14419
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Semifinals,FUT Esports vs Team Vitality,Bind,13,4.0k,0.2k,Eco: 0-5k,Win,1184
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Semifinals,FUT Esports vs Team Vitality,Split,16,21.1k,0.9k,Full buy: 20k+,Loss,2059
