Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Corrode,Rex Regum Qeon,neon,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Corrode,Rex Regum Qeon,waylay,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,TALON,viper,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,TALON,sova,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,TALON,sage,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,TALON,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,TALON,jett,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,Rex Regum Qeon,viper,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,Rex Regum Qeon,sova,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,Rex Regum Qeon,sage,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,Rex Regum Qeon,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Icebox,Rex Regum Qeon,jett,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,TALON,viper,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,TALON,sova,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,TALON,omen,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,TALON,sage,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,TALON,raze,0,1,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,Rex Regum Qeon,omen,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,Rex Regum Qeon,cypher,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,Rex Regum Qeon,fade,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,Rex Regum Qeon,waylay,1,0,1
VCT 2025: Pacific Stage 2,Playoffs,Lower Final,Sunset,Rex Regum Qeon,breach,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Nongshim RedForce,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Nongshim RedForce,raze,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Nongshim RedForce,deadlock,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Nongshim RedForce,astra,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Nongshim RedForce,kayo,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Team Secret,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Team Secret,raze,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Team Secret,brimstone,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Team Secret,skye,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Team Secret,gekko,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,DRX,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,DRX,brimstone,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,DRX,skye,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,DRX,waylay,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,DRX,gekko,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Global Esports,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Global Esports,raze,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Global Esports,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Global Esports,brimstone,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,Global Esports,skye,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,ZETA DIVISION,raze,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,ZETA DIVISION,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,ZETA DIVISION,vyse,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,ZETA DIVISION,brimstone,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,ZETA DIVISION,skye,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,BOOM Esports,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,BOOM Esports,fade,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,BOOM Esports,raze,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,BOOM Esports,brimstone,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,BOOM Esports,kayo,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,TALON,fade,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,TALON,raze,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,TALON,deadlock,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,TALON,astra,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Bind,TALON,gekko,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,Nongshim RedForce,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,Nongshim RedForce,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,Nongshim RedForce,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,Nongshim RedForce,jett,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,Nongshim RedForce,harbor,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DRX,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DRX,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DRX,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DRX,jett,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DRX,sage,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,omen,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,viper,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,sova,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,killjoy,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,sage,0,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,ZETA DIVISION,jett,0,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DetonatioN FocusMe,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DetonatioN FocusMe,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DetonatioN FocusMe,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DetonatioN FocusMe,jett,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,DetonatioN FocusMe,harbor,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,BOOM Esports,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,BOOM Esports,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,BOOM Esports,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,BOOM Esports,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,BOOM Esports,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,TALON,viper,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,TALON,sova,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,TALON,killjoy,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,TALON,jett,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Icebox,TALON,sage,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Nongshim RedForce,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Nongshim RedForce,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Nongshim RedForce,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Nongshim RedForce,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Nongshim RedForce,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Team Secret,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Team Secret,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Team Secret,neon,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Team Secret,cypher,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Team Secret,breach,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Gen.G,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Gen.G,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Gen.G,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Gen.G,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Gen.G,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Rex Regum Qeon,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Rex Regum Qeon,fade,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Rex Regum Qeon,cypher,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Rex Regum Qeon,waylay,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Sunset,Rex Regum Qeon,breach,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Nongshim RedForce,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Nongshim RedForce,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Nongshim RedForce,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Nongshim RedForce,neon,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Nongshim RedForce,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Team Secret,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Team Secret,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Team Secret,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Team Secret,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Team Secret,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Gen.G,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Gen.G,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Gen.G,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Gen.G,jett,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Gen.G,kayo,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Rex Regum Qeon,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Rex Regum Qeon,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Rex Regum Qeon,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Rex Regum Qeon,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,Rex Regum Qeon,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,BOOM Esports,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,BOOM Esports,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,BOOM Esports,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,BOOM Esports,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,BOOM Esports,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,T1,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,T1,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,T1,yoru,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,T1,vyse,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Ascent,T1,chamber,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,omen,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,viper,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,sova,1,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,neon,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,deadlock,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Nongshim RedForce,fade,0,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,omen,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,viper,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,fade,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,raze,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,cypher,0,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Team Secret,killjoy,1,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DRX,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DRX,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DRX,fade,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DRX,raze,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DRX,vyse,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Global Esports,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Global Esports,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Global Esports,fade,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Global Esports,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Global Esports,tejo,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,ZETA DIVISION,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,ZETA DIVISION,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,ZETA DIVISION,fade,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,ZETA DIVISION,raze,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,ZETA DIVISION,vyse,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DetonatioN FocusMe,omen,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DetonatioN FocusMe,fade,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DetonatioN FocusMe,yoru,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DetonatioN FocusMe,raze,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,DetonatioN FocusMe,vyse,0,2,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,T1,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,T1,fade,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,T1,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,T1,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,T1,vyse,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Paper Rex,omen,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Paper Rex,fade,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Paper Rex,yoru,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Paper Rex,raze,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Lotus,Paper Rex,vyse,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DRX,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DRX,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DRX,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DRX,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DRX,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Gen.G,omen,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Gen.G,viper,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Gen.G,sova,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Gen.G,neon,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Gen.G,killjoy,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Rex Regum Qeon,omen,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Rex Regum Qeon,sova,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Rex Regum Qeon,neon,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Rex Regum Qeon,yoru,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Rex Regum Qeon,cypher,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Global Esports,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Global Esports,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Global Esports,neon,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Global Esports,deadlock,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Global Esports,cypher,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,ZETA DIVISION,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,ZETA DIVISION,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,ZETA DIVISION,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,ZETA DIVISION,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,ZETA DIVISION,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DetonatioN FocusMe,omen,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DetonatioN FocusMe,sova,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DetonatioN FocusMe,yoru,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DetonatioN FocusMe,cypher,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,DetonatioN FocusMe,iso,1,1,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,T1,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,T1,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,T1,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,T1,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,T1,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Paper Rex,omen,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Paper Rex,fade,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Paper Rex,yoru,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Paper Rex,vyse,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Haven,Paper Rex,waylay,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Team Secret,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Team Secret,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Team Secret,fade,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Team Secret,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Team Secret,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,DRX,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,DRX,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,DRX,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,DRX,cypher,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,DRX,jett,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Gen.G,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Gen.G,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Gen.G,fade,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Gen.G,neon,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Gen.G,sage,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Rex Regum Qeon,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Rex Regum Qeon,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Rex Regum Qeon,fade,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Rex Regum Qeon,yoru,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Rex Regum Qeon,vyse,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Global Esports,fade,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Global Esports,raze,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Global Esports,sage,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Global Esports,astra,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,Global Esports,iso,2,0,2
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,BOOM Esports,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,BOOM Esports,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,BOOM Esports,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,BOOM Esports,neon,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,BOOM Esports,deadlock,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,T1,omen,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,T1,fade,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,T1,yoru,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,T1,astra,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Corrode,T1,chamber,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Gen.G,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Gen.G,omen,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Gen.G,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Gen.G,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Gen.G,jett,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Global Esports,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Global Esports,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Global Esports,sage,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Global Esports,iso,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Global Esports,chamber,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,TALON,viper,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,TALON,sova,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,TALON,killjoy,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,TALON,jett,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,TALON,sage,0,1,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,DetonatioN FocusMe,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,DetonatioN FocusMe,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,DetonatioN FocusMe,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,DetonatioN FocusMe,jett,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,DetonatioN FocusMe,harbor,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Rex Regum Qeon,viper,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Rex Regum Qeon,sova,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Rex Regum Qeon,killjoy,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Rex Regum Qeon,jett,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Rex Regum Qeon,sage,1,0,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Icebox,Nongshim RedForce,viper,0,1,1
