Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Trace Esports vs Titan Esports Club,506956,Sunset,223213
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Trace Esports vs Titan Esports Club,506956,Haven,223214
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Nova Esports vs Wolves Esports,506957,Haven,223216
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Nova Esports vs Wolves Esports,506957,Corrode,223217
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Nova Esports vs Wolves Esports,506957,Bind,223218
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Dragon Ranger Gaming vs Xi Lai Gaming,506958,Ascent,223219
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Dragon Ranger Gaming vs Xi Lai Gaming,506958,Haven,223220
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Dragon Ranger Gaming vs Xi Lai Gaming,506958,Lotus,223221
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,TYLOO vs JDG Esports,506959,Haven,223222
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,TYLOO vs JDG Esports,506959,Ascent,223223
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,TYLOO vs JDG Esports,506959,Corrode,223224
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Bilibili Gaming vs EDward Gaming,506960,Lotus,223225
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Bilibili Gaming vs EDward Gaming,506960,Sunset,223226
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Quarterfinals,All Gamers vs TYLOO,527577,Lotus,230555
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Quarterfinals,All Gamers vs TYLOO,527577,Icebox,230556
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Quarterfinals,EDward Gaming vs Dragon Ranger Gaming,527576,Lotus,230552
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Quarterfinals,EDward Gaming vs Dragon Ranger Gaming,527576,Corrode,230553
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,All Gamers vs FunPlus Phoenix,527584,Sunset,230578
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,All Gamers vs FunPlus Phoenix,527584,Haven,230579
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,All Gamers vs FunPlus Phoenix,527584,Icebox,230580
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,EDward Gaming vs Trace Esports,527583,Lotus,230575
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,EDward Gaming vs Trace Esports,527583,Sunset,230576
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 1,EDward Gaming vs Trace Esports,527583,Ascent,230577
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Bilibili Gaming vs TYLOO,527580,Bind,230564
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Bilibili Gaming vs TYLOO,527580,Icebox,230565
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Bilibili Gaming vs TYLOO,527580,Lotus,232292
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,527579,Lotus,230561
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,527579,Bind,230562
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,527579,Sunset,230563
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 2,TYLOO vs EDward Gaming,527585,Haven,230581
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 2,TYLOO vs EDward Gaming,527585,Ascent,230582
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 2,Xi Lai Gaming vs All Gamers,527586,Ascent,230584
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 2,Xi Lai Gaming vs All Gamers,527586,Icebox,230585
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 2,Xi Lai Gaming vs All Gamers,527586,Lotus,230586
VCT 2025: China Stage 2,2499,Showmatch,5094,All-Star Match,Pure Aim vs Precise Defeat,536176,Abyss,232421
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,527581,Haven,230567
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,527581,Lotus,230568
VCT 2025: China Stage 2,2499,Playoffs,4863,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,527581,Sunset,230569
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 3,EDward Gaming vs Xi Lai Gaming,527587,Lotus,230587
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Round 3,EDward Gaming vs Xi Lai Gaming,527587,Corrode,230588
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Final,Bilibili Gaming vs EDward Gaming,527588,Bind,230590
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Final,Bilibili Gaming vs EDward Gaming,527588,Haven,230591
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Final,Bilibili Gaming vs EDward Gaming,527588,Lotus,230592
VCT 2025: China Stage 2,2499,Playoffs,4863,Lower Final,Bilibili Gaming vs EDward Gaming,527588,Ascent,230593
VCT 2025: China Stage 2,2499,Playoffs,4863,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,527582,Sunset,230570
VCT 2025: China Stage 2,2499,Playoffs,4863,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,527582,Haven,230571
VCT 2025: China Stage 2,2499,Playoffs,4863,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,527582,Corrode,230572
VCT 2025: China Stage 2,2499,Playoffs,4863,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,527582,Lotus,230573
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Team Heretics vs Paper Rex,490309,Pearl,217256
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Team Heretics vs Paper Rex,490309,Icebox,217257
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Bilibili Gaming vs Team Liquid,490307,Icebox,217250
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Bilibili Gaming vs Team Liquid,490307,Haven,217251
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Bilibili Gaming vs Team Liquid,490307,Sunset,217252
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Sentinels vs Wolves Esports,490308,Split,217253
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Sentinels vs Wolves Esports,490308,Lotus,217254
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Gen.G vs MIBR,490306,Sunset,217247
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 1,Gen.G vs MIBR,490306,Haven,217248
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (1-0),Bilibili Gaming vs Sentinels,490311,Icebox,217262
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (1-0),Bilibili Gaming vs Sentinels,490311,Sunset,217263
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (1-0),Bilibili Gaming vs Sentinels,490311,Lotus,217264
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (1-0),Paper Rex vs Gen.G,490310,Ascent,217259
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (1-0),Paper Rex vs Gen.G,490310,Icebox,217260
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (0-1),Team Heretics vs Wolves Esports,490312,Pearl,217265
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (0-1),Team Heretics vs Wolves Esports,490312,Lotus,217266
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (0-1),Team Liquid vs MIBR,490313,Icebox,217268
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 2 (0-1),Team Liquid vs MIBR,490313,Sunset,217269
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,490315,Ascent,221383
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,490315,Split,217275
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 3 (1-1),Paper Rex vs Team Liquid,490314,Split,217271
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 3 (1-1),Paper Rex vs Team Liquid,490314,Sunset,217272
Valorant Masters Toronto 2025,2282,Swiss Stage,4417,Round 3 (1-1),Paper Rex vs Team Liquid,490314,Lotus,217273
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,G2 Esports vs Paper Rex,498622,Split,221150
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,G2 Esports vs Paper Rex,498622,Lotus,221151
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,498621,Sunset,221147
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,498621,Lotus,221148
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,498623,Ascent,221153
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,498623,Icebox,221154
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,FNATIC vs Gen.G,498624,Haven,221156
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,FNATIC vs Gen.G,498624,Split,221157
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Quarterfinals,FNATIC vs Gen.G,498624,Sunset,221158
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Xi Lai Gaming vs G2 Esports,498629,Icebox,221173
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Xi Lai Gaming vs G2 Esports,498629,Haven,221174
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Rex Regum Qeon vs FNATIC,498630,Lotus,221176
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Rex Regum Qeon vs FNATIC,498630,Haven,221177
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 1,Rex Regum Qeon vs FNATIC,498630,Ascent,221178
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Wolves Esports vs Gen.G,498626,Split,221162
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Wolves Esports vs Gen.G,498626,Sunset,221163
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Sentinels vs Paper Rex,498625,Split,221159
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Semifinals,Sentinels vs Paper Rex,498625,Sunset,221160
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Lotus,221179
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Haven,221180
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Gen.G vs G2 Esports,498631,Icebox,221181
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Sunset,221182
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Ascent,221183
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 2,Sentinels vs FNATIC,498632,Icebox,221184
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Final,Paper Rex vs Wolves Esports,498627,Lotus,221165
Valorant Masters Toronto 2025,2282,Playoffs,4416,Upper Final,Paper Rex vs Wolves Esports,498627,Ascent,221166
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 3,G2 Esports vs FNATIC,498633,Lotus,221185
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Round 3,G2 Esports vs FNATIC,498633,Split,221186
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Split,221188
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Icebox,221189
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Lotus,221190
Valorant Masters Toronto 2025,2282,Playoffs,4416,Lower Final,Wolves Esports vs FNATIC,498634,Ascent,221191
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Sunset,221168
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Icebox,221169
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Pearl,221170
Valorant Masters Toronto 2025,2282,Playoffs,4416,Grand Final,Paper Rex vs FNATIC,498628,Lotus,221171
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Vitality vs GIANTX,459826,Split,207147
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Vitality vs GIANTX,459826,Lotus,207148
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Icebox,207150
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Pearl,207151
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,BBL Esports vs Karmine Corp,459827,Fracture,207152
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Ascent,207153
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Split,207154
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Heretics vs Apeks,459828,Icebox,207155
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FUT Esports vs KOI,459829,Pearl,207156
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FUT Esports vs KOI,459829,Lotus,207157
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FNATIC vs Natus Vincere,459830,Split,207159
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,FNATIC vs Natus Vincere,459830,Fracture,207160
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Split,207162
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Haven,207163
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 1,Team Liquid vs Gentle Mates,459831,Icebox,207164
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Fracture,207165
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Haven,207166
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Liquid vs BBL Esports,459832,Ascent,207167
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Lotus,207168
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Haven,207169
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Apeks vs Natus Vincere,459833,Split,207170
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Icebox,207171
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Fracture,207172
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,FUT Esports vs Gentle Mates,459834,Lotus,207173
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Haven,207174
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Split,207175
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Heretics vs GIANTX,459835,Lotus,207176
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Split,207177
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Lotus,207178
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,Team Vitality vs FNATIC,459836,Haven,207179
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,KOI vs Karmine Corp,459837,Lotus,207180
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 2,KOI vs Karmine Corp,459837,Icebox,207181
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,KOI vs BBL Esports,459839,Pearl,207183
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,KOI vs BBL Esports,459839,Icebox,207184
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Fracture,207186
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Pearl,207187
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Natus Vincere vs GIANTX,459840,Split,207188
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Liquid vs FUT Esports,459841,Lotus,207189
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Liquid vs FUT Esports,459841,Split,207190
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Vitality vs Team Heretics,459842,Haven,207192
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Team Vitality vs Team Heretics,459842,Icebox,207193
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Apeks vs FNATIC,459843,Lotus,207195
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Apeks vs FNATIC,459843,Split,207196
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Karmine Corp vs Gentle Mates,459844,Haven,207198
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 3,Karmine Corp vs Gentle Mates,459844,Pearl,207199
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Vitality vs Apeks,459845,Ascent,207201
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Vitality vs Apeks,459845,Lotus,207202
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Liquid vs KOI,459846,Lotus,212701
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Team Liquid vs KOI,459846,Split,212700
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Gentle Mates vs BBL Esports,459847,Lotus,207207
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Gentle Mates vs BBL Esports,459847,Haven,207208
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Ascent,207210
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Lotus,207211
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,GIANTX vs FNATIC,459848,Haven,207212
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Pearl,212913
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Lotus,207214
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Karmine Corp vs FUT Esports,459849,Ascent,207215
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Natus Vincere vs Team Heretics,459850,Haven,207216
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 4,Natus Vincere vs Team Heretics,459850,Pearl,207217
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,BBL Esports vs FUT Esports,459852,Ascent,207219
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,BBL Esports vs FUT Esports,459852,Icebox,207220
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,GIANTX vs Apeks,459853,Lotus,207222
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,GIANTX vs Apeks,459853,Ascent,207223
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Split,207225
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Icebox,207226
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Gentle Mates vs KOI,459854,Fracture,207227
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Vitality vs Natus Vincere,459855,Haven,207228
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Vitality vs Natus Vincere,459855,Icebox,207229
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Split,214836
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Icebox,207232
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,Team Liquid vs Karmine Corp,459856,Lotus,207233
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,FNATIC vs Team Heretics,459857,Lotus,215378
VCT 2025: EMEA Stage 1,2380,Group Stage,4612,Week 5,FNATIC vs Team Heretics,459857,Haven,207235
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,BBL Esports vs Natus Vincere,482503,Lotus,215379
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,BBL Esports vs Natus Vincere,482503,Fracture,215380
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,FNATIC vs FUT Esports,482504,Lotus,216517
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Round 1,FNATIC vs FUT Esports,482504,Split,215383
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Icebox,215385
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Split,215386
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,Natus Vincere vs Karmine Corp,482505,Ascent,216537
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,FUT Esports vs Team Vitality,482506,Fracture,216584
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 1,FUT Esports vs Team Vitality,482506,Split,215389
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Heretics vs BBL Esports,482507,Ascent,216644
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Heretics vs BBL Esports,482507,Icebox,215392
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Split,215394
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Icebox,215395
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Semifinals,Team Liquid vs FNATIC,482508,Fracture,215396
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Haven,216646
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Split,216645
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,BBL Esports vs FUT Esports,482510,Ascent,215402
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Icebox,215397
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Split,215398
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 2,Team Liquid vs Natus Vincere,482509,Ascent,215399
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Final,Team Heretics vs FNATIC,482515,Fracture,215416
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Upper Final,Team Heretics vs FNATIC,482515,Icebox,217080
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Haven,215403
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Split,215404
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Round 3,Team Liquid vs BBL Esports,482511,Fracture,215405
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Haven,215406
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Ascent,215407
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Lower Final,Team Heretics vs Team Liquid,482512,Icebox,215408
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Split,215411
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Icebox,215412
VCT 2025: EMEA Stage 1,2380,Playoffs,4613,Grand Final,FNATIC vs Team Heretics,482513,Fracture,215413
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DetonatioN FocusMe vs Global Esports,458805,Lotus,206150
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DetonatioN FocusMe vs Global Esports,458805,Pearl,206151
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Fracture,206153
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Split,206154
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,T1 vs ZETA DIVISION,458806,Haven,206155
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Haven,206156
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Icebox,206157
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,DRX vs Paper Rex,458807,Lotus,206158
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Pearl,206159
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Fracture,206160
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,TALON vs Team Secret,458808,Haven,206161
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Gen.G vs BOOM Esports,458809,Ascent,206162
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Gen.G vs BOOM Esports,458809,Haven,206163
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Ascent,206165
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Split,206166
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 1,Nongshim RedForce vs Rex Regum Qeon,458810,Pearl,206167
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Team Secret vs ZETA DIVISION,458811,Lotus,206168
